prj_id,prj_title,prj_code,prj_year_approved,prj_type,prj_status_name,province,city_name,sector,prj_cost_setup,prj_cost_gia,prj_cost_rollout,prj_cost_benefactor,prj_cost_other,num_coop,more_coop
796,"Community Empowerment thru S&amp;T (CEST) Project for Community-based Forest Management (CBFM) Site in Infanta, Quezon",19-001-03-00004-001-07-59,2019,GIA (Region-initiated Projects) Externally Funded,On-going,Quezon,Infanta,Agriculture / Marine / Aquaculture / Forestry / Livestock,1513495,0,0,78200,0,2,more than one
797,PRODUCT UPGRADE OF KASAMA HALAL PRODUCERS COOPERATIVE (KHPC) THROUGH LABORATORY TESTING AND EQUIPMENT ACQUISITION,19-GIA-Batangas-08-244,2019,GIA (Community Based),New,Batangas,Santo Tomas,Food Processing,309596,0,0,50000,0,1,only one
798,Mechanization of the Production of Breads and Biscuits of Fym&#039;s Food Products,19-4A-02-01-204,2019,SETUP,On-going,Laguna,Nagcarlan,Food Processing,743000,0,0,622000,0,1,only one
799,Productivity Improvement of Shearing and Bending Processes of De Castro Industrial Sales &amp; Services,19-4A-02-05-207,2019,SETUP,On-going,Laguna,Calamba,Metals & Engineering,3000000,0,0,1500000000,0,1,only one
800,Productivity Improvement of Bending And Shearing Process Of TAMAGDO Builders,19-4A-02-05-225,2019,SETUP,On-going,Laguna,Calamba,Metals & Engineering,3000000,0,0,150000000,0,1,only one
801,Mechanization of the Production Process of TR Santi Enterprises,19-4A-01-05-209,2019,SETUP,On-going,Cavite,Kawit,Metals & Engineering,716650,0,0,500000,0,1,only one
802,Upgrading the Milling and Turning Processes of ER Villanueva Enterprises,19-4A-02-05-226,2019,SETUP,On-going,Laguna,Santa Cruz,Metals & Engineering,2000000,0,0,300000,0,1,only one
803,PRODUCTION IMPROVEMENT OF SMMC THROUGH EQUIPMENT UPGRADING,19-4A-01-05-223,2019,SETUP,On-going,Cavite,Carmona,Metals & Engineering,2395000,0,0,800000,0,1,only one
805,IMPROVING THE PRODUCTION CAPABILITY OF ADHIKA PRODUCERS COOPERATIVE THROUGH EQUIPMENT ACQUISITION ON THE UTILIZATION OF FLY AND BOTTOM ASH WASTES FOR HOLLOW BLOCKS MAKING,19-GIA-Batangas-09-243,2019,GIA (Community Based),On-going,Batangas,Calaca,Metals & Engineering,155800,0,0,52000,0,1,only one
806,TECHNOLOGY UPGRADING OF CUTTING CAPABILITY OF SOUTH TOOLS TRADING AND SERVICES,19-4A-01-05-223,2019,SETUP,On-going,Cavite,Bacoor,Metals & Engineering,4200000,0,0,2200000,0,1,only one
807,"Increasing the Production Capacity of Tripe Z Industrial Sales Corp. in Cainta, Rizal through Acquisition of Equipment",19-4A-04-05-228,2019,SETUP,New,Rizal,Cainta,Metals & Engineering,2937872,0,0,1500000,0,1,only one
808,"Upgrading of Food Processing Facility of Pinugay Likas Saka Producers  Cooperative in Pinugay, Baras",20-GIA-Rizal-01-246,2020,GIA (Community Based),On-going,Rizal,Baras,Food Processing,103287,0,0,416000,0,1,only one
809,UPGRADING OF TEACHING METHODOLOGY ON THE SUBJECT OF REFRIGERATION AND BLAST FREEZING THROUGH THE PROVISION OF BLAST FREEZER FOR LSPU STA. CRUZ,17-GIA-Laguna-01-246,2017,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Santa Cruz,Food Processing,650000,0,0,1,0,1,only one
811,Advancing the Global Competiveness of the Food Manufacturers in CALABARZON,19-001-03-00004-001-03-1-1-3,2020,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Food Processing,300000,0,0,0,0,2,more than one
812,2019 Regional Science and Technology Week (RSTW),19-001-03-00004-001-03-3-1,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Santa Rosa,Other Regional Industry Priorities,1800000,0,0,0,0,5,more than one
814,"Strengthening ICT Facilities, Systems and Infrastructure to Cope with the Requirements of the New Normal",ICT-2020-01,2020,GIA (Region-initiated Projects) Internally Funded,New,Laguna,Los Baños,ICT,1200000,0,0,0,0,1,only one
834,2019 National Science and Technology Week (NSTW),19-001-03-00004-001-03-3-6,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,187000,0,0,0,0,5,more than one
836,2019 Regional Invention Contest and Exhibits (RICE),19-001-03-00004-0001-03-3-5,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Santa Rosa,Other Regional Industry Priorities,400000,0,0,0,0,5,more than one
840,2019 Niño Jesus Science and Math Fair,19-001-03-00004-0001-03-3-12,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,San Pablo,Other Regional Industry Priorities,22000,0,0,0,0,1,only one
841,2019 Luzon Regional Scientific Meeting,19-001-03-00004-0001-03-3-12,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,96500,0,0,0,0,5,more than one
842,Establishment of Fish Processing Facility in The Municipality of Perez,20-GIA-QUEZON-01-252,2020,GIA (Community Based),On-going,Quezon,Perez,Food Processing,649617,0,0,200000,0,1,only one
857,2019 UPRHS SciMath Fair and Exhibits,19-001-03-00004-001-03-3,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Bay,Other Regional Industry Priorities,4000,0,0,0,0,1,only one
858,"2019 KALAKAL CALABARZON Agri-Trade, Tourism and Science &amp; Technology",19-001-03-00004-001-03-3,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,208000,0,0,0,0,4,more than one
859,2018 National Science and Technology Week (NSTW),19-001-03-00004-001-03-3-6,2018,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,200000,0,0,0,0,5,more than one
860,2019 LBSCFI SyenSaya,19-001-03-00004-0001-03-3-2,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,663746,0,0,0,0,5,more than one
883,2019 Youth Excellence in Science (YES) Awards,19-001-03-00004-001-03-3-11,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,150000,0,0,0,0,1,only one
884,Productivity Improvement of Shearing Process of Gica Engineering Technology Center,20-4A-02-05-230,2020,SETUP,On-going,Laguna,San Pedro,Metals & Engineering,1980000,0,0,1000000,0,1,only one
885,"Upgrading of Milling Process of Crossworx Philippines, Inc.",20-4A-02-05-231,2020,SETUP,New,Laguna,City of Biñan,Metals & Engineering,3000000,0,0,1000000,0,1,only one
886,The Beneficial Effects of Virgin Coconut Oil (VCO) among Suspect and Probable Cases of COVID-19,19-001-03-00004-001-03-1-3-4,2020,GIA (Region-initiated Projects) Externally Funded,Completed,Laguna,Santa Rosa,Health & Wellness Products,7101781,0,0,0,0,1,only one
887,Support to DOST Food Safety Human Resource Development Project,19-001-03-00004-001-03-1-1-5,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Food Processing,681361,0,0,0,0,5,more than one
888,Enhancement of Regional Products thru Compliance to Food Safety and Product Standards,19-001-03-00004-001-03-1-1-2,2020,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Food Processing,700000,0,0,0,0,7,more than one
889,2019 LBSCFI&#039;s community-based exhibit entitled Syensaya,19-001-03-00004-0001-03-3-15,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,506500,0,0,80000,0,5,more than one
890,2019 Development of Promotional Materials on DOST-CALABARZON Programs and Services through Feature and Documentary Episodes for Cable TV Channel Platform,19-001-03-00004-0001-03-3-15,2019,GIA (Region-initiated Projects) Internally Funded,Completed,Laguna,Los Baños,Other Regional Industry Priorities,506500,0,0,80000,0,5,more than one
891,"EQUIPMENT ACQUISITION FOR PEANUT PROCESSING FACILITY FOR CARRETONAN MULTI-PURPOSE COOPERATIVE (CMPC) IN CALATAGAN, BATANGAS",20-GIA-Batangas-01-249,2020,GIA (Community Based),New,Batangas,Calatagan,Food Processing,168300,0,0,100000,0,1,only one
892,Support Assistance for C and H Cosmetics Industry under LIGTAS-COVID19,2020 TAPI,2020,TAPI-assisted,On-going,Batangas,Lipa City,Health & Wellness Products,1000000,0,0,5259752,0,1,only one
893,Upgrading of Production Capability of Silvana&#039;s Bread &amp; Pastries Through Acquisition of New Equipment,20-4A-04-01-243,2020,SETUP,New,Rizal,Antipolo City,Food Processing,150000,0,0,0,0,1,only one
894,"INSTALLATION OF NC HYDRAULIC GUILLOTINE SHEARING AND NC HYDRAULIC PRESS BRAKE FOR METAL FABRICATION OF RRE TECHSERV CORPORATION IN BINAGONAN, RIZAL",20-4A-04-05-241,2020,SETUP,New,Rizal,Binangonan,Metals & Engineering,3000000,0,0,0,0,1,only one
895,IMPROVEMENT OF JUICE LINE PRODUCTION OF STEDGRO INCORPORATED THROUGH TECHNOLOGY INTERVENTION,20-4A-04-01-240,2020,SETUP,New,Rizal,Antipolo City,Food Processing,2072936,0,0,0,0,1,only one
896,Improvement of Production Facility and Product Quality of Joshua&#039;s Bread House through Acquisition of Bakery Equipment,20-4A-03-01-237,2020,SETUP,On-going,Batangas,San Pascual,Food Processing,1177000,0,0,1000000,0,1,only one
897,Purchase Order Financing Program Support to Eggciting Products Manufacturing,0,2020,TAPI-assisted,On-going,Batangas,San Jose,Food Processing,0,0,0,0,0,1,only one
898,Design and Development of Smart Deployable Food Hub,19-001-03-00004-001-03-1-1-3,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Metals & Engineering,3241000,0,0,0,0,1,only one
899,Upgrading of Cashew Spread Production of Pidiong&#039;s House of Cashew Nuts Through Acquisition of New Equipment,20-4A-04-01-242,2020,SETUP,New,Rizal,Antipolo City,Food Processing,590670,0,0,340670,0,1,only one
901,&quot;Upgrading and Incorporation of Tubig Talino Technology In The  Production Process of Malate-Po Trading&quot;  ,20-4A-02-01-238,2020,SETUP,New,Laguna,City of Biñan,Food Processing,3000000,0,0,1225000,0,1,only one
902,"Technology Upgrade of Metal Fabrication of Twin Tech Engineering in Lipa City, Batangas through Equipment Acquisition",20-4A-03-05-235,2020,SETUP,New,Batangas,Lipa City,Metals & Engineering,2200000,0,0,100000,0,1,only one
903,Upgrading of Printing Technology of Isabelle Concept and Prints through Acquisition of New Equipment,20-4A-03-09-236,2020,SETUP,On-going,Batangas,Lipa City,Other Regional Industry Priorities,1900000,0,0,1093419,0,1,only one
904,UPGRADING OF THE PRODUCTION PROCESS AND PRODUCT DEVELOPMENT OF C AND H COSMETIC INDUSTRY,20-4A-03-07-234,2020,SETUP,On-going,Batangas,Lipa City,Health & Wellness Products,4353736,0,0,1500000,0,1,only one
905,"TECHNOLOGY UPGRADING FOR PRODUCT DEVELOPMENT OF HONEYBEE MULTI-PURPOSE COOPERATIVE IN BALETE, BATANGAS THROUGH EQUIPMENT ACQUISITION",20-GIA-BATANGAS-01-254,2020,GIA (Community Based),New,Batangas,Balete,Food Processing,146000,0,0,60000,0,1,only one
906,Upgrading of the Nipanog Production of Binonoan Producers&#039; Cooperative,20-GIA-QUEZON-01-266,2020,GIA (Community Based),New,Quezon,Infanta,Food Processing,220000,0,0,300000,430000,1,only one
907,"Upgrading of Production Capability of Momilo Mio Food Venture through Equipment Acquisition in Cainta, Rizal",20-4A-04-01-252,2020,SETUP,New,Rizal,Cainta,Food Processing,575000,0,0,100000,0,1,only one
908,Increasing the Production Capability of Biba Cakes and Pastries Shop Through Acquisition of New Equipment,20-4A-04-01-249,2020,SETUP,New,Rizal,Morong,Food Processing,910400,0,0,500000,0,1,only one
909,"Upgrading of Production Capability of Lola Eva’s Instant Salabat through Equipment Acquisition in Sampaloc Tanay, Rizal",20-4A-04-01-250,2020,SETUP,New,Rizal,Tanay,Food Processing,608000,0,0,100000,0,1,only one
911,"Upgrading of Production Capability of Ma. Kime Shoes &amp; Slippers Through Acquisition of New Equipment in Cainta, Rizal",20-4A-04-03-251,2020,SETUP,New,Rizal,Cainta,Gifts / Decors / Handicrafts,2078964,0,0,750000,0,1,only one
912,ESTABLISHMENT OF BUFFALO MILK PRODUCTION FACILITY IN THE MUNICIPALITY OF QUEZON,20-GIA-QUEZON-01-265,2020,GIA (Community Based),New,Quezon,Quezon,Food Processing,6033224,0,0,5510000,0,1,only one
914,UPRADING OF SALT-DRYING PROCESS AND ESTABLISHMENT OF QUALITY STANDARDS FOR SALT PRODUCTION OF CARIDAD ILAYA MULTIPURPOSE COOPERATIVE (CIMPC),20-GIA-QUEZON-01-264,2020,GIA (Community Based),New,Quezon,Atimonan,Food Processing,2702376,0,0,105201,0,1,only one
915,PRODUCTION IMPROVEMENT OF TABLEA AND CHOCOLATE PROCESSING FOR CACAO GROWERS ASSOCIATION OF SAN ANTONIO QUEZON INC,20-GIA-QUEZON-01-267,2020,GIA (Community Based),On-going,Quezon,San Antonio,Food Processing,867896,0,0,110000,0,1,only one
916,UPGRADING OF TURMERIC POWDER PRODUCTION OF MAMALAHIN 2 RURAL IMPROVEMENT CLUB (MAMARIC),20-GIA-QUEZON-01-268,2020,GIA (Community Based),New,Quezon,Sariaya,Food Processing,502000,0,0,100000,0,1,only one
917,"UPGRADING OF CANDLE PROCESSING FACILITY OF 3 KING&#039;S ENTERPRISE AT ROSARIO, BATANGAS",20-4A-03-03-246,2020,SETUP,On-going,Batangas,Rosario,Gifts / Decors / Handicrafts,1480000,0,0,500000,0,1,only one
918,"Utilization of Pulled out Charcoal Briquetting Equipment of DARCMPC, MARCand SAMAKAPABA to Establish Charcoal Briquetting Center in the Material Recovery Facility of Municipality of Baras, Rizal",20-GIA-Rizal-04-259,2020,GIA (Community Based),On-going,Rizal,Baras,Agriculture / Marine / Aquaculture / Forestry / Livestock,181098,0,0,30000,0,1,only one
919,INSTALLATION OF MIXING TANKS TO ENHANCE THE SHELF LIFE AND MARKETABILITY OF EGG PRODUCTS,20-4A-03-01-229,2020,SETUP,On-going,Batangas,San Jose,Food Processing,3955000,0,0,1000000,0,1,only one
920,Upgrading of Shearing Process of JDM Tooling Technology,20-4A-02-05-239,2020,SETUP,New,Laguna,City of Biñan,Metals & Engineering,1670000,0,0,100000,0,1,only one
921,ESTABLISHMENT AND DEVELOPMENT OF A NATIVE BEE FARM FOR DUMAGAT IN MAUBAN QUEZON,20-GIA-QUEZON-01-269,2020,GIA (Community Based),On-going,Quezon,Mauban,Agriculture / Marine / Aquaculture / Forestry / Livestock,331305,0,0,38805,0,1,only one
922,Strengthening the Production Capabilities of FISH2GO by investing on Modern Production Equipment,20-4A-01-01-233,2020,SETUP,On-going,Cavite,Dasmariñas,Food Processing,2757928,0,0,500000,0,1,only one
923,Understanding Food Security Response Strategies of Disaster Victims: The Case of Taal Volcano Eruption,19-001-03-00004-001-07-62,2020,Roll-out,On-going,Batangas,Agoncillo,Agriculture / Marine / Aquaculture / Forestry / Livestock,2985612,0,0,0,0,1,only one
924,Technology Piloting of a Tissue Culture Growth Chamber for Mass Propagation of Coffee and Embryo-Cultured Makapuno (ECM),19-001-03-00004-001-03-10-1,2020,GIA (Region-initiated Projects) Internally Funded,On-going,Cavite,Indang,Agriculture / Marine / Aquaculture / Forestry / Livestock,967980,0,0,79000,888977,1,only one
925,Development of Field-Test Kit for Detection of Methanol Contamination in Alcoholic Beverages,19-001-03-00004-001-03-10-3,2020,GIA (Region-initiated Projects) Internally Funded,On-going,Cavite,Indang,Food Processing,1074900,0,0,0,0,1,only one
926,ESTABLISHMENT OF PLASTIC WASTE REDUCTION FACILITY OF LOCAL GOVERNMENT OF MENDEZ NUNEZ,19-GIA-CAVITE-09-237,2019,GIA (Community Based),On-going,Cavite,Mendez,Other Regional Industry Priorities,620000,0,0,1500000,0,1,only one
928,Upgrading of Re-Boring Process of Andaya Automotive Machine Shop in Antipolo City through Acquisition of Equipment,20-4A-04-05-248,2020,SETUP,New,Rizal,Antipolo City,Metals & Engineering,2050000,0,0,500000,0,1,only one
929,Harmonization of DOST Regional Offices Information Systems under MITHI Program,19-001-03-00004-001-05-61,2020,Roll-out,Completed,Laguna,Los Baños,ICT,4785830,0,0,0,0,1,only one
930,Eyes at Sea: Tracking System of Rescue Boats in Polillo Group of Islands,19-001-03-00004-001-03-5-5,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Quezon,Burdeos,Other Regional Industry Priorities,2800393,0,0,540000,0,5,more than one
931,Upgrading the Production Capability of JMP Trading though Adoption of Baling Machine,20-4A-01-05-232,2020,SETUP,On-going,Cavite,Imus,Metals & Engineering,560000,0,0,649999,0,1,only one
932,Enhancement of Machining Capability of JTEC Machine Shop through the adoption of Vertical Drilling and Tapping Center,20-4A-01-05-244,2020,SETUP,On-going,Cavite,Trece Martires,Metals & Engineering,3000000,0,0,1000000,0,1,only one
934,ADOPTION OF SOLAR POWER SYSTEM IN THE POULTRY FARMING OF ROSY CHICKS FARM,20-4A-01-09-254,2020,SETUP,On-going,Cavite,Naic,Other Regional Industry Priorities,3000000,0,0,1500000,0,1,only one
935,"PRODUCTIVITY ENHANCEMENT THROUGH TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF DAIRY PRODUCTS OF THE ROSARIO LIVESTOCK AND AGRICULTURE FARMING COOPERATIVE (TRLAFCO) IN ROSARIO, BATANGAS",20-GIA-BATANGAS-04-260,2020,GIA (Community Based),New,Batangas,Rosario,Food Processing,296973,0,0,100000,0,1,only one
936,"TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF PHP NOODLE HAUS IN BRGY. TALIBA, SAN LUIS, BATANGAS",20-GIA-BATANGAS-01-272,2020,GIA (Community Based),On-going,Batangas,San Luis,Food Processing,233350,0,0,50000,0,1,only one
937,"BANGON TAAL: Breeding Affected Niches Geared On Needs-based Technology Application for Alternative Livelihood of Taal Volcano Eruption Victims in Talisay, Batangas (Component 2)",000-000-000,2020,Roll-out,On-going,Batangas,Talisay,Other Regional Industry Priorities,334000,0,0,0,0,1,only one
938,"BANGON TAAL: Breeding Affected Niches Geared On Needs-based Technology Application for Alternative Livelihood of Taal Volcano Eruption Victims in Laurel, Batangas (Component 1)",000-000-000,2020,Roll-out,On-going,Batangas,Laurel,Other Regional Industry Priorities,674000,0,0,0,0,1,only one
939,"Technology Support Intervention for Fisheries Sector Affected by Taal Volcano Eruption in Talisay, Batangas (A Component Project of DOST’s BANGON TAAL for Talisay, Batangas)",000-000-000,2020,Roll-out,New,Batangas,Talisay,Other Regional Industry Priorities,573000,0,0,0,0,1,only one
940,"BANGON TAAL: Breeding Affected Niches Geared On Needs-based Technology Application for Alternative Livelihood of Taal Volcano Eruption Victims in San Nicolas, Batangas (Component 1)",000-000-000,2020,Roll-out,New,Batangas,San Nicolas,Other Regional Industry Priorities,334000,0,0,0,0,1,only one
941,"BANGON TAAL: Breeding Affected Niches Geared On Needs-based Technology Application for Alternative Livelihood of Taal Volcano Eruption Victims in Agoncillo, Batangas",000-000-000,2020,Roll-out,On-going,Batangas,Agoncillo,Other Regional Industry Priorities,1000000,0,0,0,0,1,only one
942,"Upgrading of Street Food Vending in San Nicolas, Batangas (BANGON TAAL Component 2)",000-000-000,2020,Roll-out,On-going,Batangas,San Nicolas,Other Regional Industry Priorities,675000,0,0,0,0,1,only one
943,ESTABLISHMENT OF PLASTIC BLOCKS PRODUCTION FACILITY USING DOST - ITDI DEVELOPED PLASTIC DENSIFIER TECHNOLOGY,0,2020,Roll-out,On-going,Batangas,Laurel,Metals & Engineering,477500,0,0,10000,0,1,only one
944,ESTABLISHMENT OF PROCESSING FACILITY FOR THE PRODUCTION OF TOMATO AND MUSHROOM PRODUCTS IN KALAYAAN LAGUNA,20-GIA-LAGUNA-04-262,2020,GIA (Community Based),On-going,Laguna,Kalayaan,Food Processing,169232,0,0,124000,119997,1,only one
945,"Enhancement of The Production Capability of Stampform Metalworks Specialist, Inc. Through Acquisition of Fiber Optic Laser",20-4A-02-05-247,2020,SETUP,New,Laguna,San Pedro,Metals & Engineering,2964000,0,0,500000,0,1,only one
946,Support Assistance for Pasciolco Agri Ventures for P.O. Financing Facility,2020,2020,TAPI-assisted,On-going,Quezon,Tiaong,Food Processing,2284150,0,0,593918,0,1,only one
947,Food Laboratory Improvement of Cavite State University- CCAT (Rosario Campus),19-GIA-CAVITE-01-238,2019,GIA (Community Based),New,Cavite,Rosario,Agriculture / Marine / Aquaculture / Forestry / Livestock,608650,0,0,608650,0,1,only one
948,Establishment of State-of-the Art Fruit and Vegetable Processing Service Facility (FVPSF),20-GIA-CAVITE-01-276,2019,GIA (Community Based),New,Cavite,Indang,Food Processing,1519017,0,0,16519017,0,1,only one
949,Customer Focused DARIUS II,RO-DARIUS2,2020,GIA (Region-initiated Projects) Externally Funded,On-going,Laguna,Los Baños,ICT,9937959,0,0,7349607,0,1,only one
950,&quot;ENHANCING PACKAGING PROCESSES OF CASILE-GUINTING  UPLAND MARKETING COOPERATIVE THRU THE PROVISION OF PACKAGING MACHINE AND NITROGEN INFUSED SEALING MACHINE  &quot;,20-GIA-LAGUNA-04-261,2020,GIA (Community Based),New,Laguna,Cabuyao,Food Processing,365000,0,0,2000000,0,1,only one
951,ADOPTING ITDI TECHNOLOGY IN THE PRODUCTION OF CALAMANSI RTD JUICE DRINKS AND CONCENTRATES AS HEALTHIER OPTION TO HIGHLY COMMERCIALIZED SODAS,20-GIA-LAGUNA-01-270,2020,GIA (Community Based),New,Laguna,Pagsanjan,Food Processing,277100,0,0,222500,0,1,only one
952,"“Upgrading The Production Process of Apolaki Logo and Patches Embroidery Prints, Fabrics and Supplies Through Acquisition of Modern CNC Embroidery Machine”",20-4A-02-05-256,2020,SETUP,Withdrawn,Laguna,Santa Cruz,Metals & Engineering,0,0,0,0,0,1,only one
954,ADOPTION OF DOST-ITDI’S PORTABLE BIOGAS DIGESTER OF LGU NOVELETA,20-GIA-CAVITE-09-273,2020,GIA (Community Based),New,Cavite,Noveleta,Other Regional Industry Priorities,476565,0,0,1200000,0,1,only one
955,EMPOWERING CACAO FARMERS OF NAGCARLAN ON UTILIZING CACAO PODS AND OTHER AGRICULTURAL WASTES,20-GIA-Laguna-04-251,2020,GIA (Community Based),New,Laguna,Nagcarlan,Agriculture / Marine / Aquaculture / Forestry / Livestock,209076,0,0,102247,0,1,only one
956,ESTABLISHMENT OF PROCESSING FACILITY FOR THE PRODUCTION OF (FFAA) FERMENTED FISH AMINO ACID USING CARNIVOROUS KNIFE FISH,20-GIA-LAGUNA-04-272,2020,GIA (Community Based),New,Laguna,Santa Cruz,Agriculture / Marine / Aquaculture / Forestry / Livestock,313000,0,0,206600,0,1,only one
957,"RECYCLING OF PLASTIC WASTES FOR BY-PRODUCT EXCHANGE WITH REPUBLIC CEMENT IN TAYSAN, BATANGAS AND HOLLOW BLOCK PRODUCTION AND USE OF BIODEGRADABLE WASTE FOR BIOGAS PRODUCTION",20-GIA-LAGUNA-09-271,2020,GIA (Community Based),New,Laguna,Los Baños,Other Regional Industry Priorities,372440,0,0,589350,0,1,only one
958,ADOPTION OF DOST FNRI’S TUBIG TALINO IODINE FORTIFIED WATER OF MAITIM II EAST WATER SERVICE COOPERATIVE (M2EWSC),20-GIA-CAVITE-01-274,2020,GIA (Community Based),New,Cavite,Tagaytay,Food Processing,379069,0,0,0,0,1,only one
959,ADOPTION OF DOST-FNRI’S IRON FORTIFIED RICE TECHNOLOGY OF PALANGUE AGRARIAN REFORM COOPERATIVE,20-GIA-CAVITE-01-275,2020,GIA (Community Based),New,Cavite,Naic,Food Processing,242290,0,0,0,0,1,only one
961,INTEGRATING S&amp;T IN THE TECHNICAL VOCATIONAL TRACK HOME ECONOMICS OF B.N. CALARA INTEGRATED HIGH SCHOOL,20-GIA-Laguna-01-250,2020,GIA (Community Based),New,Laguna,Los Baños,Food Processing,349204,0,0,0,0,1,only one
962,Support to DOST PINOY and to the Establishment of Complementary Food Processing Facilities,19-001-03-00004-001-03-1-2-3,2021,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Los Baños,Food Processing,200000,0,0,0,0,11,more than one
963,Community Empowerment thru S&amp;T (CEST) Program for Disaster-Stricken Areas in Batangas Province (Agoncillo Batangas),19-001-03-0004-001-05-66,2020,GIA (Region-initiated Projects) Externally Funded,On-going,Batangas,Agoncillo,Other Regional Industry Priorities,1120000,0,0,0,0,1,only one
964,Establishment of DOST Food Safety Web Application,PCIEERD Project No. 09435,2021,GIA (Region-initiated Projects) Externally Funded,New,Laguna,Los Baños,ICT,3830713,0,0,731527,0,1,only one
965,"Establishment, Operation and Testing of a Community Managed Micro-Hydropower Projects in Cayabu, Tanay, Rizal Province (CMMHP- Cayabu) - Phase 1`",19-001-03-0004-001-03-7-2,2019,GIA (Region-initiated Projects) Internally Funded,On-going,Rizal,Tanay,Other Regional Industry Priorities,247500,0,0,0,0,1,only one
966,Employing Hydroponics and Vegetable Gardening Technologies to alleviate COVID-19 Threats to Food Security in Selected Municipalities in Region IV-A,****************,2020,GIA (Region-initiated Projects) Externally Funded,On-going,Rizal,Angono,Agriculture / Marine / Aquaculture / Forestry / Livestock,4500000,0,0,0,0,1,only one
967,Smart Cities Adopting the New Normal (SCAN),19-001-03-00004-001-03-9,2020,GIA (Region-initiated Projects) Internally Funded,On-going,Batangas,Batangas City,ICT,380000,0,0,0,0,1,only one
968,UPGRADING OF SISIG PRODUCTION THROUGH  MECHANIZATION OF PROCESSES FOR TONIO’S SISIG,20-4A-05-01-255,2020,SETUP,On-going,Quezon,Lucena City,Food Processing,1213235,0,0,740000,0,1,only one
969,Establishment of Fish Sauce and Fish Paste Processing Facility in the Municipality of Real,20-GIA-QUEZON-01-276,2020,GIA (Community Based),On-going,Quezon,Real,Food Processing,523667,0,0,30000,0,1,only one
970,Improvement of Product Quality of Milled Rice through Equipment Upgrading of Ramsland Rice Mill,20-4A-05-04-253,2020,SETUP,New,Quezon,Candelaria,Food Processing,2336300,0,0,300000,0,1,only one
971,Enhancement of Quality Complementary Food Products through Acquisition of Appropriate Packaging Material,21-GIA-BATANGAS-01-277,2021,GIA (Community Based),New,Batangas,Calatagan,Agriculture / Marine / Aquaculture / Forestry / Livestock,200000,0,0,175000,0,1,only one
972,Establishment of CALABARZON Food Solution Hub (CFoSH-Laguna) at LSPU,16-GIA-LAGUNA-CFOSH-01-001,2016,GIA (Region-initiated Projects) Internally Funded,On-going,Laguna,Santa Cruz,Food Processing,0,0,0,0,0,1,only one
973,“DOST Regional Offices” Information Systems Harmonization Project and ICT Equipment under 2021 MITHI Program,MITHI-01-12-2021,2021,Roll-out,On-going,Laguna,Los Baños,ICT,13347293,0,0,0,0,1,only one
974,"YEAR 1: OPERATIONALIZATION OF HALAL VERIFICATION (HVLs) OF DOST REGIONS CALABARZON 11,12 AND IN SUPPORT TO HALAL ASSURANCE SYSTEM",RC-19-001-03-00004-001-07-8,2018,Roll-out,On-going,Laguna,Los Baños,Halal Products & Service,2421706,0,0,0,0,1,only one
975,"YEAR 2: OPERATIONALIZATION OF HALAL VERIFICATION (HVLs) OF DOST REGIONS CALABARZON 11,12 AND IN SUPPORT TO HALAL ASSURANCE SYSTEM",RC-19-001-03-00004-001-07-52,2018,Roll-out,On-going,Laguna,Los Baños,Halal Products & Service,2499036,0,0,0,249903,1,only one
976,"YEAR 3: OPERATIONALIZATION OF HALAL VERIFICATION (HVLs) OF DOST REGIONS CALABARZON 11,12 AND IN SUPPORT TO HALAL ASSURANCE SYSTEM",RC-19-001-03-00004-001-05-67,2018,Roll-out,On-going,Laguna,Los Baños,Halal Products & Service,1960303,0,0,0,0,1,only one
